,amt.pledged,blurb,by,category,currency,goal,location,num.backers,num.backers.tier,pledge.tier,title,url
3137,85184.0,"
based on the groundbreaking discovery by bestselling author/psychotherapist Dr. Elaine Aron (""The Highly Sensitive Person"")
",Foundation for the Study of HSPs,Documentary,usd,50000.0,"San Francisco, CA",1360,"[58, 722, 19, 223, 3, 35, 98, 20, 17, 4, 0, 2, 0, 0, 0]","[10.0, 25.0, 35.0, 50.0, 65.0, 75.0, 100.0, 250.0, 500.0, 1000.0, 1500.0, 2500.0, 5000.0, 9000.0, 10000.0]",Sensitive - The Untold Story,/projects/1795131939/sensitive-the-untold-story
3138,230059.0,"
Beyond basics - the t-shirt that’ll touch you in ways you won’t forget. Pre-order yours now at www.uniform.is
",Liberty & Justice,Apparel,usd,50000.0,"New York, NY",1360,"[26, 29, 239, 515, 20, 31, 25, 145, 159, 19, 56, 14, 5, 6, 7]","[5.0, 10.0, 28.0, 48.0, 48.0, 58.0, 68.0, 82.0, 140.0, 165.0, 200.0, 350.0, 1500.0, 5000.0, 10000.0]",UNIFORM: World's Softest Tee,/projects/114851663/uniform-worlds-softest-tee
3139,103135.0,"
Contribute to help give the Deluxe W20 Book of the Wyrm a unique, full-color, deluxe treatment.
",Richard Thomas,Tabletop Games,usd,40000.0,"Macungie, PA",1359,"[29, 2, 1, 3, 2, 1, 124, 11, 21, 10, 19, 275, 25, 208, 177, 34, 30, 135, 83, 18, 19, 16, 43, 18, 11, 6, 2, 3, 13, 2, 1, 2, 8, 2, 0]","[1.0, 5.0, 10.0, 15.0, 20.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 55.0, 65.0, 75.0, 80.0, 85.0, 90.0, 95.0, 100.0, 105.0, 110.0, 120.0, 150.0, 165.0, 200.0, 205.0, 230.0, 300.0, 305.0, 345.0, 350.0, 375.0, 850.0, 2000.0]",Deluxe W20 Book of the Wyrm,/projects/200664283/deluxe-w20-book-of-the-wyrm
3140,95485.0,"
An inspiring documentary that unearths the powerful story of seeds. From the creators of QUEEN OF THE SUN and THE REAL DIRT ON FARMER JOHN.
",Collective Eye Films,Documentary,usd,85000.0,"Portland, OR",1359,"[100, 284, 185, 59, 39, 101, 161, 50, 50, 20, 18, 15, 16, 2, 6, 1, 2, 0]","[5.0, 10.0, 25.0, 35.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 250.0, 250.0, 500.0, 500.0, 1000.0, 2500.0, 5000.0, 10000.0]",SEED: The Untold Story - The Final Push,/projects/collectiveeyefilms/seed-the-untold-story-the-final-push
3141,1368177.0,"
AirDog: Auto-follow Drone for GoPro Camera. Designed for sports enthusiasts, outdoor fans and indie moviemakers.
",Helico Aerospace Industries US LLC,Camera Equipment,usd,200000.0,"Palo Alto, CA",1357,"[276, 23, 100, 327, 275, 220]","[10.0, 195.0, 995.0, 1195.0, 1345.0, 2045.0]",AirDog: World's First Auto-follow Drone for GoPro Camera,/projects/airdog/airdog-worlds-first-auto-follow-action-sports-dron
3142,100490.0,"
The Mojo is an FPGA development board that is designed to be user friendly and a great introduction into digital design for anyone.
",Embedded Micro,Hardware,usd,7000.0,"Stanford, CA",1356,"[41, 18, 10, 669, 533, 50, 30, 1]","[1.0, 20.0, 55.0, 65.0, 75.0, 100.0, 200.0, 500.0]",Mojo: Digital Design for the Hobbyist,/projects/1106670630/mojo-digital-design-for-the-hobbyist
3143,93763.0,"
Buck, Buck, Moose will be a hardcover, full-color venison cookbook that will take you from nose to tail and around the world.
",Hank Shaw,Cookbooks,usd,30000.0,"Folsom, CA",1356,"[19, 14, 701, 6, 331, 182, 51, 32, 5, 2, 3, 0]","[5.0, 25.0, 30.0, 40.0, 55.0, 85.0, 165.0, 255.0, 750.0, 1000.0, 1500.0, 5000.0]","Buck, Buck, Moose: The Venison Cookbook",/projects/hankshaw/buck-buck-moose-the-venison-cookbook
3144,39744.0,"
Nada Bottle is a reusable, collapsable, nylon water bottle. For every bottle sold, one person will receive clean drinking water.
",Jordan & Taryn,Product Design,usd,25000.0,"Mount Crested Butte, Crested Butte, CO",1355,"[10, 3, 14, 600, 158, 44, 23, 30, 6, 30, 180, 6, 8, 28, 18, 42, 65, 23, 16, 7, 6, 11, 13, 8, 2, 0, 0]","[1.0, 5.0, 13.0, 15.0, 15.0, 18.0, 20.0, 25.0, 25.0, 27.0, 29.0, 30.0, 32.0, 32.0, 35.0, 40.0, 44.0, 45.0, 55.0, 55.0, 60.0, 65.0, 75.0, 140.0, 150.0, 1000.0, 10000.0]",Nada Bottle: Collapsible Water Bottle = Clean Water,/projects/699920953/nada-bottle-collapsible-water-bottle-clean-water
3145,153915.0,"
Fantasy miniatures skirmish-style strategy tabletop game. Gather your heroes, challenge your friends, become the God of War!
",Demigods Rising,Tabletop Games,usd,35000.0,"Niles, IL",1355,"[68, 500, 713, 1, 4, 21, 2]","[10.0, 100.0, 100.0, 100.0, 140.0, 360.0, 450.0]",Demigods Rising: Strategy Miniature Game,/projects/136317723/demigods-rising-strategy-miniature-game
3146,128416.0,"
Ultra fast-paced first-person shooter featuring high-flying freedom of movement, physics-based weaponry, and impactful player choice.
",Archetype Studios,Video Games,usd,100000.0,"Seattle, WA",1354,"[13, 107, 203, 100, 332, 61, 97, 81, 31, 272, 16, 13, 3, 2, 4, 0]","[5.0, 10.0, 20.0, 30.0, 35.0, 60.0, 70.0, 75.0, 110.0, 175.0, 280.0, 500.0, 1000.0, 2000.0, 5000.0, 10000.0]",Midair,/projects/archetypestudios/midair
3147,85232.0,"
The Field Guide to Human-Centered Design is a new book by IDEO.org that will get you solving problems like a designer.
",IDEO.org,Design,usd,30000.0,"San Francisco, CA",1354,"[153, 626, 441, 43, 35, 3, 3]","[25.0, 50.0, 75.0, 100.0, 200.0, 500.0, 1000.0]",The Field Guide to Human-Centered Design,/projects/581125890/the-field-guide-to-human-centered-design
3148,48575.0,"
A feature length documentary about Manchester's strangest comedian Frank Sidebottom and his creator, Chris Sievey. ADD ON REWARDS!
",Steve Sullivan,Documentary,gbp,20000.0,"Manchester, UK",1353,"[53, 330, 558, 149, 113, 63, 42, 6, 1, 1, 0, 0]","[1.55, 16.0, 31.0, 47.0, 78.0, 155.0, 310.0, 776.0, 1552.0, 3879.0, 7758.0, 7758.0]",Being Frank: The Chris Sievey Story,/projects/126673955/being-frank-the-chris-sievey-story
3149,44481.0,"
Steampunk and Pirates come together like never before. A companion deck to the wildly popular Steampunk Cthulhu deck.
",Nat Iwata,Tabletop Games,usd,18000.0,"Vancouver, WA",1352,"[2, 1, 50, 100, 277, 100, 100, 166, 100, 100, 100, 75, 35, 100, 5, 6, 13, 1, 2, 2, 2]","[1.0, 1.0, 6.0, 10.0, 11.0, 17.0, 18.0, 20.0, 20.0, 25.0, 27.0, 30.0, 40.0, 50.0, 55.0, 75.0, 110.0, 250.0, 400.0, 500.0, 500.0]",Steampunk Pirates Bicycle Playing Cards - Printed by USPCC,/projects/370388468/steampunk-pirates-bicycle-deck
3150,38161.0,"
Adding dice pips to a six sided pencil can turn a regular pencil into a valuable game aid! You never know when a game might break out!
",d20 Entertainment,Tabletop Games,usd,1000.0,"Brandenburg, KY",1351,"[42, 449, 352, 90, 66, 206, 8, 11, 72, 46, 1]","[2.0, 5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 50.0, 250.0, 750.0]",Pencil Dice,/projects/d20e/pencil-dice
3151,41144.0,"
The best thing since sliced bread, if you lived in a post-apocalyptic wasteland with no sliced bread.
",Zach Gage,Tabletop Games,usd,25000.0,"New York, NY",1350,"[24, 118, 50, 865, 200, 49, 18, 5, 13, 4, 0]","[1.0, 5.0, 20.0, 25.0, 35.0, 50.0, 65.0, 125.0, 150.0, 250.0, 1000.0]",Guts Of Glory: The Boardgame!,/projects/1630646578/guts-of-glory-the-boardgame
3152,45429.0,"
A new press for great books on classic video games. Our launch titles: Earthbound, Galaga, Super Mario Bros 2, ZZT, Jagged Alliance 2.
",Gabe Durham,Nonfiction,usd,5000.0,"Los Angeles, CA",1349,"[20, 334, 300, 204, 169, 81, 52, 55, 41, 61, 2, 11, 2, 1, 1, 4, 0]","[1.0, 5.0, 20.0, 25.0, 30.0, 40.0, 40.0, 45.0, 100.0, 120.0, 120.0, 200.0, 300.0, 400.0, 400.0, 500.0, 1000.0]",Boss Fight Books,/projects/gabedurham/boss-fight-books
3153,50863.0,"
Cards are now available on ConflictGames.net or Amazon http://amzn.to/1BWZ8Pq
",Conflict Games,Tabletop Games,usd,5000.0,"Nanuet, NY",1349,"[21, 53, 133, 30, 330, 302, 200, 40, 225, 6, 1, 0, 3, 0, 1, 0]","[1.0, 10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 50.0, 75.0, 100.0, 125.0, 150.0, 250.0, 500.0, 1000.0]",Combat Description Cards for Storytellers and GMs,/projects/ConflictRPG/combat-description-cards-for-storytellers-and-gms
3154,75266.0,"
Reformation will be a definitive set of Matt Gray C64 games soundtrack remakes, produced by the acclaimed C64 musician himself.
",Matt Gray,Video Games,gbp,25000.0,"London, UK",1349,"[87, 35, 692, 0, 180, 250, 23, 9, 10, 9, 20, 2, 20, 0, 2, 1]","[24.0, 37.0, 56.0, 69.0, 80.0, 88.0, 96.0, 104.0, 128.0, 152.0, 160.0, 192.0, 280.0, 800.0, 1598.0, 3199.0]",Reformation C64 Track Remakes by Matt Gray (Last Ninja 2),/projects/1289191009/reformation-c64-track-remakes-by-matt-gray-last-ni
3155,80513.0,"
A deluxified fast food card game from Cheapass Games
",Cheapass Games,Tabletop Games,usd,25000.0,"Seattle, WA",1349,"[13, 365, 115, 339, 96, 4, 1, 371, 8, 11]","[5.0, 30.0, 35.0, 45.0, 55.0, 55.0, 65.0, 75.0, 145.0, 250.0]",Lord of the Fries,/projects/cheapassgames/lord-of-the-fries
3156,48296.0,"
Slim minimalist wallet with push through cash slot for easy access and functionally designed card slots for everyday use.
",Zhi Teng,Design,usd,1500.0,"Fort Lauderdale, FL",1349,"[500, 198, 303, 3, 277, 54]","[25.0, 25.0, 30.0, 45.0, 45.0, 57.0]","TYNI WALLET RFID - Stylish, Slim and Secure.",/projects/tyniwallet/tyni-wallet-rfid-stylish-slim-and-secure
3157,79387.0,"
Adventure, Goblins and Fortune are waiting in this new Card Drafting Game from Richard Garfield for families and
gamers alike.
",Queen Games,Tabletop Games,usd,10000.0,"Dallas, TX",1348,"[844, 399, 26, 39, 12, 4, 2, 1]","[45.0, 48.0, 50.0, 50.0, 135.0, 270.0, 405.0, 540.0]",Treasure Hunter,/projects/1016374822/treasure-hunter
3158,16757.0,"
Python 101 - from beginner to expert
",Mike Driscoll,Software,usd,2500.0,"Dallas, TX",1348,"[6, 400, 474, 100, 98, 23, 192, 15, 3, 2, 15, 2, 1, 11, 2]","[1.0, 5.0, 7.0, 10.0, 15.0, 20.0, 25.0, 30.0, 45.0, 45.0, 55.0, 60.0, 75.0, 85.0, 100.0]",Python 101 - Programming from Start to Finish,/projects/34257246/python-101-programming-from-start-to-finish
3159,47580.0,"
Arakion is a
group based role-playing dungeon crawler that pays homage the classics
while adding its own style with fresh mechanics. Lead a band of three
heroes through a broken land, ripped apart by unknown forces.
",Chris Taylor,Video Games,usd,25000.0,"Denver, CO",1347,"[7, 822, 339, 65, 7, 6, 33, 5, 15, 1, 21, 2, 1, 1, 3, 0, 1, 0, 0, 1]","[5.0, 15.0, 25.0, 50.0, 65.0, 65.0, 65.0, 100.0, 135.0, 175.0, 250.0, 550.0, 550.0, 550.0, 550.0, 850.0, 1500.0, 1500.0, 1500.0, 3000.0]",Arakion: Book One,/projects/lavidimus/chris-taylors-arakion
3160,233656.0,"
NOW ON INDIEGOGO!
",Koala-Gear,Product Design,usd,20000.0,"New York, NY",1345,"[59, 100, 100, 200, 250, 398, 43, 73, 106, 2]","[1.0, 100.0, 100.0, 149.0, 149.0, 179.0, 179.0, 249.0, 299.0, 1490.0]",JOEY \u2013 The backpack that gives your body a break.,/projects/koalajoey/joey-the-everyday-backpack-that-gives-your-body-a
3161,105585.0,"
The epic life story of American mountaineering icon Fred Beckey, who inspired generations with his record ascents and rebel lifestyle.
",DIRTBAG Movie,Documentary,usd,75000.0,"Seattle, WA",1344,"[20, 92, 38, 71, 502, 191, 119, 122, 13, 42, 32, 1, 3, 2, 0, 2, 9, 9, 1, 3, 0, 0, 3, 0, 0, 2, 6, 2, 1, 6, 1, 2, 0]","[1.0, 5.0, 10.0, 20.0, 30.0, 50.0, 75.0, 100.0, 125.0, 150.0, 200.0, 250.0, 300.0, 300.0, 300.0, 300.0, 350.0, 400.0, 400.0, 400.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 550.0, 600.0, 800.0, 1000.0, 2500.0, 5000.0, 10000.0]",DIRTBAG: THE LEGEND OF FRED BECKEY \u2013 a feature documentary,/projects/dirtbagmovie/dirtbag-the-legend-of-fred-beckey-a-feature-docume
3162,39905.0,"
Go home, Nintendo -- you're drunk.
",Ink Whiskey LLC,Product Design,usd,12000.0,"Portland, OR",1344,"[14, 636, 46, 185, 82, 95, 133, 133, 9, 0, 7]","[1.0, 15.0, 20.0, 20.0, 20.0, 20.0, 50.0, 70.0, 75.0, 200.0, 250.0]",Ink Whiskey Concealable Entertainment Flask,/projects/inkwhiskey/ink-whiskey-concealable-entertainment-flask
3163,632205.0,"
I want to write a book on immigration to Sweden in both an English and a Swedish edition.
",Tino Sanandaji,Publishing,sek,400000.0,"Stockholm, Sweden",1344,[388],[1.0],Moral Superpower: A book on immigration by Tino Sanandaji.,/projects/2079803541/moral-superpower-a-book-on-immigration-by-tino-san
3164,55570.0,"
The beloved and painful Chief O'Brien at Work webcomic is now a big book! Perfect for fans of space travel, dead-end jobs, and ennui.
",Jon Adams,Webcomics,usd,15000.0,"San Francisco, CA",1344,"[34, 118, 895, 161, 55, 57, 12, 3, 1]","[3.0, 15.0, 24.0, 45.0, 48.0, 75.0, 175.0, 450.0, 500.0]",Chief O'Brien at Work Graphic Novel,/projects/1439753165/chief-obrien-at-work-graphic-novel
3165,51534.0,"
A collection of black and white drawings by Anthony Holden
",Anthony Holden,Art Books,usd,11000.0,"Portland, OR",1343,"[195, 785, 119, 109, 29, 11, 10, 10, 32, 22, 10, 1]","[10.0, 25.0, 35.0, 50.0, 50.0, 75.0, 85.0, 100.0, 125.0, 150.0, 200.0, 300.0]",Doodle Quest,/projects/622603550/doodle-quest
3166,97126.0,"
Faster charging. Maximum data transfer. HD video and premium audio.
",Janulus,Technology,usd,20000.0,"Clarkfield, MN",1343,"[40, 886, 70, 122, 12, 61, 115, 11, 17, 2, 1, 0, 0, 0]","[1.0, 59.0, 65.0, 79.0, 85.0, 125.0, 138.0, 165.0, 177.0, 299.0, 399.0, 599.0, 799.0, 2999.0]",TOB Cable: One cable for everything,/projects/janulus/tob-cable-one-cable-for-everything
3167,66862.0,"
Your sports bottle has evolved! Introducing the world's smartest (and sexiest) mixing bottle with integrated Vortex Mixing Technology™
",PROMiXX\u2122,Product Design,usd,30000.0,"London, UK",1343,"[17, 69, 120, 300, 299, 452, 68, 0]","[1.0, 30.0, 35.0, 40.0, 42.0, 45.0, 100.0, 500.0]",PROMiXX Vortex Mixer. World's most advanced drinks bottle!,/projects/promixx/promixx-the-original-vortex-mixer
3168,433860.0,"
An entirely new 3D printing filament & desktop machine, to dramatically improve the surface quality of 3D printed parts
",Polymaker,3D Printing,usd,100000.0,"Shanghai, China",1343,"[44, 100, 498, 497, 5, 1, 113, 2, 2, 0]","[10.0, 199.0, 229.0, 249.0, 249.0, 249.0, 499.0, 1745.0, 3170.0, 10000.0]",PolySmooth & Polysher: 3D Prints Without Layers,/projects/polymaker/polysmooth-and-polysher-3d-prints-without-layers
3169,45367.0,"
Articulate Money Clips are minimalist & versatile; while helping protect against RFID identity theft. (12 color ways)
",Articulate,Accessories,usd,10000.0,"San Diego, CA",1343,"[5, 967, 119, 190, 31, 27]","[5.0, 25.0, 29.0, 48.0, 68.0, 88.0]",The Multi-Purpose Articulate Money Clip,/projects/402973976/the-articulate-money-clip
3170,68356.0,"
A strong magnet in a cool machined aluminum housing. Simply peel and stick to add a magnet wherever you need one!
",Brian Conti,Product Design,usd,7500.0,"Charlotte, NC",1343,"[6, 266, 75, 357, 92, 50, 253, 24, 50, 157]","[19.0, 20.0, 30.0, 35.0, 40.0, 45.0, 50.0, 60.0, 75.0, 80.0]",Stick Magnets by Strong Like Bull Magnets,/projects/690647277/stick-magnets-by-strong-like-bull-magnets
3171,111697.0,"
Introducing The tPOD1 - thermoelectric Power On Demand - electricity from a tea candle. Alladin's lamp had nothing on this...
",Richard Harmon,Technology,usd,85000.0,"Traverse City, MI",1342,"[39, 19, 162, 41, 18, 250, 693, 24, 23, 18, 21, 2, 9, 4, 1, 0, 0]","[1.0, 5.0, 10.0, 20.0, 40.0, 69.0, 79.0, 89.0, 159.0, 209.0, 349.0, 469.0, 539.0, 739.0, 1475.0, 2450.0, 3950.0]",tPOD1 - thermoelectric Power On Demand,/projects/tpod1/tpod1-thermoelectric-power-on-demand
3172,366905.0,"
The world’s most advanced pop-up tent – solar power, heat regulation, LED lighting, extendable canopies, massive and easy to carry.
",Jake Jackson,Product Design,gbp,30000.0,"Morecambe, UK",1341,"[123, 96, 101, 125, 165, 350, 366, 1]","[1.29, 220.0, 246.0, 246.0, 271.0, 271.0, 297.0, 2197.0]","Cinch! ultimate pop-up tent. Solar power, LED, heat control",/projects/cinchpopuptents/cinch-ultimate-pop-up-tent-solar-power-led-heat-co
3173,41887.0,"
An elastic strap that securely attaches to ANY phone, case, and tablet. Be the first to order at inslip.net and we will match your order! Open any minute now! Click Follow along below.
",Inslip MFG LLC,Product Design,usd,30000.0,"Memphis, TN",1341,"[160, 154, 556, 25, 72, 173, 25, 95, 50, 11]","[10.0, 15.0, 20.0, 25.0, 30.0, 36.0, 40.0, 45.0, 80.0, 100.0]",Inslip\xae - A Comfortable Strap for ANY Phone and Tablet,/projects/inslip/inslip-a-comfortable-strap-for-your-phone-and-tabl
3174,139658.0,"
The Queens have banished you to the Fairytale Games. To survive, you have to be strong of will, intelligent and adapt - are you?
",Alexander Lim,Tabletop Games,usd,35000.0,"Houston, TX",1340,"[20, 44, 1069, 35, 13, 71, 37, 5, 38, 2, 1, 1, 0]","[1.0, 10.0, 65.0, 85.0, 120.0, 125.0, 155.0, 175.0, 200.0, 390.0, 500.0, 800.0, 2000.0]",Fairytale Games: The Battle Royale,/projects/682539325/fairytale-games-the-battle-royale
3175,63613.0,"
Men don`t have such great choice in accessory as women.

So I decided to make bracelet which man will definitely want.
",Artem Starostenko,Product Design,usd,5000.0,"Zaporizhzhya, Ukraine",1340,"[30, 545, 30, 358, 25, 30, 136, 159]","[29.0, 35.0, 39.0, 45.0, 55.0, 56.0, 59.0, 60.0]",Anchor of your style - ONLY MEN bracelet by Verge,/projects/verge-style/anchor-of-your-style-only-men-bracelet
3176,35377.0,"
Slim wallets designed to fit your lifestyle in both functionality and fashion.
",Colby Bauer,Accessories,usd,5000.0,"Provo, UT",1340,"[80, 100, 703, 383, 45, 3, 3]","[12.0, 14.0, 16.0, 30.0, 75.0, 100.0, 350.0]",Thread Wallets 2.0 | Slim Wallet For The Stylish Minimalist,/projects/798397208/thread-wallets-wallets-that-match-your-lifestyle
3177,154191.0,"
This project will be an online resource empowering musicians to lead.
",Shane & Shane,Music,usd,100000.0,"Dallas, TX",1339,"[10, 334, 222, 104, 228, 377, 27, 21, 1, 1]","[1.0, 10.0, 25.0, 50.0, 100.0, 200.0, 250.0, 1000.0, 1050.0, 10000.0]",The Worship Initiative,/projects/shaneandshane/the-worship-initiative
3178,179078.0,"
A more stylish alternative to sweatpants, a more comfortable alternative to jeans.
",Public Rec,Apparel,usd,15000.0,"Chicago, IL",1339,"[33, 100, 60, 581, 51, 320, 54, 28, 60, 10, 15, 2]","[1.0, 86.0, 95.0, 95.0, 162.0, 162.0, 180.0, 228.0, 228.0, 260.0, 304.0, 345.0]",The All Day Every Day Pant || PUBLIC REC,/projects/1042993745/the-all-day-every-day-pant-public-rec
3179,37309.0,"
Simply attach our little life hack to any USB cable once and the cable will plug in correctly the first time, every time.
",ryo tech,Product Design,usd,15000.0,"New York, NY",1339,"[43, 499, 281, 391, 109, 9, 2]","[1.0, 12.0, 15.0, 25.0, 49.0, 149.0, 649.0]",ryo adapter - NEVER plug in your USB the wrong way again,/projects/1255122491/ryo-adapter-never-plug-in-your-usb-the-wrong-way-a
3180,114155.0,"
Missed the campaign? A late pledge will be available shortly. If you want to be notified about the late pledge please follow the link and subscribe to our newsletter.
",FANTASMAGORIA Games LLC,Tabletop Games,usd,40000.0,"Silver Spring, MD",1338,"[617, 189, 18, 3, 448, 4, 3, 0, 5, 0]","[40.0, 45.0, 60.0, 65.0, 100.0, 240.0, 300.0, 360.0, 500.0, 540.0]",BATTALIA: The Stormgates,/projects/battalia/battalia-the-stormgates
3181,136505.0,"
The Polyphonic Spree is releasing a live album and concert documentary Feb 2013 as well as a new full length studio album May 2013.
",The Polyphonic Spree,Indie Rock,usd,100000.0,"Dallas, TX",1338,"[36, 22, 36, 101, 115, 6, 28, 36, 15, 59, 17, 144, 63, 17, 23, 267, 2, 8, 15, 39, 4, 19, 64, 50, 10, 13, 6, 5, 30, 1, 4, 1, 9, 10, 0, 4, 1, 3, 3, 2, 2, 10, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1]","[1.0, 5.0, 10.0, 10.0, 12.0, 15.0, 15.0, 20.0, 25.0, 25.0, 30.0, 35.0, 50.0, 50.0, 50.0, 50.0, 50.0, 60.0, 60.0, 60.0, 70.0, 75.0, 80.0, 85.0, 100.0, 100.0, 100.0, 100.0, 150.0, 150.0, 150.0, 200.0, 200.0, 250.0, 250.0, 300.0, 300.0, 350.0, 500.0, 500.0, 1250.0, 1500.0, 1500.0, 1500.0, 2000.0, 2000.0, 2000.0, 3000.0, 4000.0, 10000.0, 10000.0, 10000.0, 10000.0]","Polyphonic Spree's Next Studio Album, Live Album & DVD",/projects/polyphonicspree/polyphonic-sprees-next-studio-album-live-album-and
3182,281655.0,"
Monitor your home with a single sensor, wherever you are.
","Loop Labs, Inc.",Technology,usd,50000.0,"Denver, CO",1338,"[26, 250, 3, 50, 250, 212, 317, 43, 74, 13, 2, 0, 0]","[30.0, 99.0, 99.0, 129.0, 169.0, 199.0, 249.0, 399.0, 439.0, 799.0, 929.0, 1200.0, 5000.0]","Notion: Home Awareness, Simplified",/projects/notion/notion-be-home-even-when-youre-not
3183,25706.0,"
Brilliantly stripping away all the heritage and history of good playing card design, we've removed everything we could.
",HUNDRED MILLION,Graphic Design,gbp,3000.0,"Greater London, UK",1337,"[6, 10, 777, 337, 42, 162]","[1.64, 5.0, 15.0, 30.0, 44.0, 59.0]",CMYK Playing Cards USPCC deck,/projects/hundredmillion/cmyk-playing-cards
3184,29122.0,"
Race through time to inspire humanity’s greatest achievements in a classic point-and-click adventure!
",Blyts,Video Games,usd,20000.0,"Buenos Aires, Argentina",1337,"[9, 200, 830, 43, 62, 105, 26, 24, 1, 12, 1, 0]","[5.0, 10.0, 15.0, 20.0, 25.0, 35.0, 50.0, 100.0, 150.0, 300.0, 1000.0, 10000.0]",Kelvin and the Infamous Machine,/projects/blyts/kelvin-and-the-infamous-machine
3185,162236.0,"
Can a film change the world? You're proving that it can. We'll go as high as you take us. Thank you!!! Even $1 helps.
",Frederic Lumiere,Documentary,usd,50000.0,"Doylestown, PA",1337,"[94, 63, 412, 334, 133, 28, 30, 23, 15, 0, 0, 3, 3, 1, 0, 0, 0, 0, 0, 4]","[5.0, 15.0, 25.0, 50.0, 100.0, 150.0, 250.0, 500.0, 1000.0, 1000.0, 1000.0, 2500.0, 5000.0, 5000.0, 5000.0, 7500.0, 9000.0, 9500.0, 9500.0, 10000.0]",Lady Ganga,/projects/lumiere/lady-ganga
